   4.7508021e+00  -5.8127684e-01   4.3661594e+00   9.7810631e-01
   4.8905315e+00  -5.7925203e-01   4.3661594e+00   7.6851210e-01
   5.0302610e+00  -5.7745775e-01   4.3661594e+00   8.3837683e-01
   5.1699905e+00  -5.7592054e-01   4.3661594e+00   9.0824157e-01
   5.3097200e+00  -5.7459920e-01   4.3661594e+00   9.0824157e-01
   5.4494494e+00  -5.7346337e-01   4.3661594e+00   1.1178358e+00
   5.5891789e+00  -5.7250847e-01   4.3661594e+00   9.7810631e-01
   5.7289084e+00  -5.7174224e-01   4.3661594e+00   9.7810631e-01
   5.8686378e+00  -5.7123479e-01   4.3661594e+00   9.0824157e-01
   6.0083673e+00  -5.7111193e-01   4.3661594e+00   9.0824157e-01
   6.1480968e+00  -5.7145669e-01   4.3661594e+00   9.7810631e-01
   6.2878263e+00  -5.7223875e-01   4.3661594e+00   9.0824157e-01
   6.4275557e+00  -5.7333546e-01   4.3661594e+00   9.0824157e-01
   6.5672852e+00  -5.7458073e-01   4.3661594e+00   7.6851210e-01
   6.7070147e+00  -5.7582799e-01   4.3661594e+00   7.6851210e-01
   6.8467441e+00  -5.7696351e-01   4.3661594e+00   7.6851210e-01
   6.9864736e+00  -5.7790567e-01   4.3661594e+00   8.3837683e-01
   7.1262031e+00  -5.7859724e-01   4.3661594e+00   7.6851210e-01
   7.2659326e+00  -5.7898361e-01   4.3661594e+00   7.6851210e-01
   7.4056620e+00  -5.7903357e-01   4.3661594e+00   7.6851210e-01
   7.5453915e+00  -5.7874615e-01   4.3661594e+00   6.2878263e-01
   7.6851210e+00  -5.7813642e-01   4.3661594e+00   6.9864736e-01
   7.8248505e+00  -5.7718633e-01   4.3661594e+00   7.6851210e-01
   7.9645799e+00  -5.7586617e-01   4.3661594e+00   8.3837683e-01
   8.1043094e+00  -5.7416347e-01   4.3661594e+00   8.3837683e-01
   8.2440389e+00  -5.7206254e-01   4.3661594e+00   6.9864736e-01
   8.3837683e+00  -5.6953852e-01   4.3661594e+00   8.3837683e-01
   8.5234978e+00  -5.6657272e-01   4.3661594e+00   8.3837683e-01
   8.6632273e+00  -5.6321068e-01   4.3661594e+00   9.7810631e-01
   8.8029568e+00  -5.5953566e-01   4.3661594e+00   9.0824157e-01
   8.9426862e+00  -5.5550836e-01   4.3661594e+00   9.0824157e-01
   9.0824157e+00  -5.5096913e-01   4.3661594e+00   1.0479710e+00
   9.2221452e+00  -5.4573221e-01   4.3661594e+00   9.7810631e-01
   9.3618747e+00  -5.3972260e-01   4.3661594e+00   6.2878263e-01
   9.5016041e+00  -5.3300045e-01   4.3661594e+00   6.2878263e-01
   9.6413336e+00  -5.2563056e-01   4.3661594e+00   6.2878263e-01
   9.7810631e+00  -5.1766527e-01   4.3661594e+00   6.9864736e-01
   9.9207925e+00  -5.0919834e-01   4.3661594e+00   7.6851210e-01
   1.0060522e+01  -5.0036270e-01   4.3661594e+00   8.3837683e-01
   1.0200251e+01  -4.9134972e-01   4.3661594e+00   9.0824157e-01
   1.0339981e+01  -4.8238624e-01   4.3661594e+00   7.6851210e-01
   1.0479710e+01  -4.7370482e-01   4.3661594e+00   7.6851210e-01
   1.0619440e+01  -4.6552788e-01   4.3661594e+00   6.9864736e-01
   1.0759169e+01  -4.5802355e-01   4.3661594e+00   4.8905315e-01
   1.0898899e+01  -4.5131772e-01   4.3661594e+00   4.1918842e-01
   1.1038628e+01  -4.4547027e-01   4.3661594e+00   4.1918842e-01
   1.1178358e+01  -4.4045799e-01   4.3661594e+00   4.1918842e-01
   1.1318087e+01  -4.3622753e-01   4.3661594e+00   4.8905315e-01
   1.1457817e+01  -4.3271963e-01   4.3661594e+00   6.2878263e-01
   1.1597546e+01  -4.2989993e-01   4.3661594e+00   6.9864736e-01
   1.1737276e+01  -4.2777519e-01   4.3661594e+00   6.2878263e-01
   1.1877005e+01  -4.2643034e-01   4.3661594e+00   5.5891789e-01
   1.2016735e+01  -4.2605796e-01   4.3661594e+00   4.1918842e-01
   1.2156464e+01  -4.2690969e-01   4.3661594e+00   4.1918842e-01
   1.2296194e+01  -4.2917638e-01   4.3661594e+00   4.8905315e-01
   1.2435923e+01  -4.3295231e-01   4.3661594e+00   5.5891789e-01
   1.2575653e+01  -4.3821260e-01   4.3661594e+00   4.8905315e-01
   1.2715382e+01  -4.4483916e-01   4.3661594e+00   4.8905315e-01
   1.2855111e+01  -4.5265281e-01   4.3661594e+00   6.9864736e-01
   1.2994841e+01  -4.6143754e-01   4.3661594e+00   6.9864736e-01
   1.3134570e+01  -4.7102045e-01   4.3661594e+00   6.2878263e-01
   1.3274300e+01  -4.8128065e-01   4.3661594e+00   6.2878263e-01
   1.3414029e+01  -4.9211512e-01   4.3661594e+00   6.2878263e-01
   1.3553759e+01  -5.0341142e-01   4.3661594e+00   6.9864736e-01
   1.3693488e+01  -5.1499164e-01   4.3661594e+00   6.9864736e-01
   1.3833218e+01  -5.2661974e-01   4.3661594e+00   6.9864736e-01
   1.3972947e+01  -5.3800160e-01   4.3661594e+00   7.6851210e-01
   1.4112677e+01  -5.4878503e-01   4.3661594e+00   7.6851210e-01
   1.4252406e+01  -5.5859531e-01   4.3661594e+00   8.3837683e-01
   1.4392136e+01  -5.6709924e-01   4.3661594e+00   6.2878263e-01
   1.4531865e+01  -5.7403454e-01   4.3661594e+00   5.5891789e-01
   1.4671595e+01  -5.7919063e-01   4.3661594e+00   5.5891789e-01
   1.4811324e+01  -5.8242557e-01   4.3661594e+00   5.5891789e-01
   1.4951054e+01  -5.8367002e-01   4.3661594e+00   6.2878263e-01
   1.5090783e+01  -5.8291829e-01   4.3661594e+00   6.2878263e-01
   1.5230512e+01  -5.8019926e-01   4.3661594e+00   5.5891789e-01
   1.5370242e+01  -5.7557689e-01   4.3661594e+00   4.1918842e-01
   1.5509971e+01  -5.6918007e-01   4.3661594e+00   4.1918842e-01
   1.5649701e+01  -5.6119838e-01   4.3661594e+00   4.1918842e-01
   1.5789430e+01  -5.5182944e-01   4.3661594e+00   7.6851210e-01
   1.5929160e+01  -5.4126259e-01   4.3661594e+00   6.9864736e-01
   1.6068889e+01  -5.2966332e-01   4.3661594e+00   5.5891789e-01
   1.6208619e+01  -5.1720089e-01   4.3661594e+00   4.8905315e-01
   1.6348348e+01  -5.0405533e-01   4.3661594e+00   4.1918842e-01
   1.6488078e+01  -4.9038965e-01   4.3661594e+00   3.4932368e-01
   1.6627807e+01  -4.7632961e-01   4.3661594e+00   3.4932368e-01
   1.6767537e+01  -4.6199312e-01   4.3661594e+00   2.7945894e-01
   1.6907266e+01  -4.4751288e-01   4.3661594e+00   3.4932368e-01
   1.7046996e+01  -4.3306629e-01   4.3661594e+00   6.2878263e-01
   1.7186725e+01  -4.1884882e-01   4.3661594e+00   6.2878263e-01
   1.7326455e+01  -4.0503342e-01   4.3661594e+00   6.2878263e-01
   1.7466184e+01  -3.9182143e-01   4.3661594e+00   6.2878263e-01
   1.7605914e+01  -3.7946506e-01   4.3661594e+00   6.9864736e-01
   1.7745643e+01  -3.6824010e-01   4.3661594e+00   6.2878263e-01
   1.7885372e+01  -3.5831922e-01   4.3661594e+00   5.5891789e-01
   1.8025102e+01  -3.4977881e-01   4.3661594e+00   4.8905315e-01
   1.8164831e+01  -3.4263316e-01   4.3661594e+00   5.5891789e-01
   1.8304561e+01  -3.3682556e-01   4.3661594e+00   4.8905315e-01
   1.8444290e+01  -3.3226089e-01   4.3661594e+00   4.8905315e-01
   1.8584020e+01  -3.2884439e-01   4.3661594e+00   4.1918842e-01
   1.8723749e+01  -3.2649860e-01   4.3661594e+00   5.5891789e-01
   1.8863479e+01  -3.2519367e-01   4.3661594e+00   6.2878263e-01
   1.9003208e+01  -3.2494877e-01   4.3661594e+00   6.9864736e-01
   1.9142938e+01  -3.2579759e-01   4.3661594e+00   6.9864736e-01
   1.9282667e+01  -3.2775320e-01   4.3661594e+00   6.9864736e-01
   1.9422397e+01  -3.3080046e-01   4.3661594e+00   8.3837683e-01
   1.9562126e+01  -3.3488072e-01   4.3661594e+00   6.9864736e-01
   1.9701856e+01  -3.3984763e-01   4.3661594e+00   6.2878263e-01
   1.9841585e+01  -3.4551409e-01   4.3661594e+00   6.2878263e-01
   1.9981315e+01  -3.5169162e-01   4.3661594e+00   6.9864736e-01
   2.0121044e+01  -3.5818693e-01   4.3661594e+00   6.2878263e-01
   2.0260774e+01  -3.6477703e-01   4.3661594e+00   6.9864736e-01
   2.0400503e+01  -3.7123355e-01   4.3661594e+00   6.2878263e-01
   2.0540232e+01  -3.7736112e-01   4.3661594e+00   6.2878263e-01
   2.0679962e+01  -3.8302876e-01   4.3661594e+00   6.9864736e-01
   2.0819691e+01  -3.8816620e-01   4.3661594e+00   7.6851210e-01
   2.0959421e+01  -3.9273927e-01   4.3661594e+00   7.6851210e-01
   2.1099150e+01  -3.9676795e-01   4.3661594e+00   7.6851210e-01
   2.1238880e+01  -4.0033068e-01   4.3661594e+00   8.3837683e-01
   2.1378609e+01  -4.0354069e-01   4.3661594e+00   6.9864736e-01
   2.1518339e+01  -4.0645917e-01   4.3661594e+00   6.2878263e-01
   2.1658068e+01  -4.0909328e-01   4.3661594e+00   6.2878263e-01
   2.1797798e+01  -4.1147912e-01   4.3661594e+00   5.5891789e-01
   2.1937527e+01  -4.1369420e-01   4.3661594e+00   4.8905315e-01
   2.2077257e+01  -4.1582076e-01   4.3661594e+00   4.1918842e-01
   2.2216986e+01  -4.1791611e-01   4.3661594e+00   5.5891789e-01
   2.2356716e+01  -4.2003256e-01   4.3661594e+00   6.2878263e-01
   2.2496445e+01  -4.2221613e-01   4.3661594e+00   8.3837683e-01
   2.2636175e+01  -4.2446996e-01   4.3661594e+00   1.1178358e+00
   2.2775904e+01  -4.2673183e-01   4.3661594e+00   8.3837683e-01
   2.2915633e+01  -4.2892218e-01   4.3661594e+00   6.9864736e-01
   2.3055363e+01  -4.3095689e-01   4.3661594e+00   5.5891789e-01
   2.3195092e+01  -4.3276008e-01   4.3661594e+00   5.5891789e-01
   2.3334822e+01  -4.3431934e-01   4.3661594e+00   6.2878263e-01
   2.3474551e+01  -4.3569172e-01   4.3661594e+00   6.9864736e-01
   2.3614281e+01  -4.3698158e-01   4.3661594e+00   4.8905315e-01
   2.3754010e+01  -4.3835388e-01   4.3661594e+00   3.4932368e-01
   2.3893740e+01  -4.3999809e-01   4.3661594e+00   4.8905315e-01
   2.4033469e+01  -4.4204965e-01   4.3661594e+00   5.5891789e-01
   2.4173199e+01  -4.4452548e-01   4.3661594e+00   4.1918842e-01
   2.4312928e+01  -4.4733683e-01   4.3661594e+00   5.5891789e-01
   2.4452658e+01  -4.5032306e-01   4.3661594e+00   5.5891789e-01
   2.4592387e+01  -4.5336295e-01   4.3661594e+00   6.2878263e-01
   2.4732117e+01  -4.5640813e-01   4.3661594e+00   9.0824157e-01
   2.4871846e+01  -4.5949543e-01   4.3661594e+00   9.7810631e-01
   2.5011576e+01  -4.6268852e-01   4.3661594e+00   1.0479710e+00
   2.5151305e+01  -4.6602663e-01   4.3661594e+00   9.0824157e-01
   2.5291035e+01  -4.6950141e-01   4.3661594e+00   6.9864736e-01
   2.5430764e+01  -4.7309728e-01   4.3661594e+00   8.3837683e-01
   2.5570493e+01  -4.7677521e-01   4.3661594e+00   8.3837683e-01
   2.5710223e+01  -4.8046350e-01   4.3661594e+00   7.6851210e-01
   2.5849952e+01  -4.8406255e-01   4.3661594e+00   7.6851210e-01
   2.5989682e+01  -4.8747095e-01   4.3661594e+00   6.2878263e-01
   2.6129411e+01  -4.9060446e-01   4.3661594e+00   8.3837683e-01
   2.6269141e+01  -4.9344333e-01   4.3661594e+00   9.0824157e-01
   2.6408870e+01  -4.9600928e-01   4.3661594e+00   9.0824157e-01
   2.6548600e+01  -4.9834257e-01   4.3661594e+00   8.3837683e-01
   2.6688329e+01  -5.0054279e-01   4.3661594e+00   6.9864736e-01
   2.6828059e+01  -5.0273920e-01   4.3661594e+00   7.6851210e-01
   2.6967788e+01  -5.0503295e-01   4.3661594e+00   7.6851210e-01
   2.7107518e+01  -5.0749567e-01   4.3661594e+00   6.9864736e-01
   2.7247247e+01  -5.1012578e-01   4.3661594e+00   6.9864736e-01
   2.7386977e+01  -5.1286107e-01   4.3661594e+00   6.9864736e-01
   2.7526706e+01  -5.1559830e-01   4.3661594e+00   8.3837683e-01
   2.7666436e+01  -5.1824806e-01   4.3661594e+00   9.0824157e-01
   2.7806165e+01  -5.2074013e-01   4.3661594e+00   8.3837683e-01
   2.7945894e+01  -5.2300074e-01   4.3661594e+00   8.3837683e-01
   2.8085624e+01  -5.2495809e-01   4.3661594e+00   7.6851210e-01
   2.8225353e+01  -5.2649868e-01   4.3661594e+00   7.6851210e-01
   2.8365083e+01  -5.2748020e-01   4.3661594e+00   7.6851210e-01
   2.8504812e+01  -5.2775182e-01   4.3661594e+00   8.3837683e-01
   2.8644542e+01  -5.2720304e-01   4.3661594e+00   9.0824157e-01
   2.8784271e+01  -5.2574231e-01   4.3661594e+00   9.7810631e-01
   2.8924001e+01  -5.2326917e-01   4.3661594e+00   9.0824157e-01
   2.9063730e+01  -5.1968926e-01   4.3661594e+00   6.9864736e-01
   2.9203460e+01  -5.1490171e-01   4.3661594e+00   6.9864736e-01
   2.9343189e+01  -5.0883661e-01   4.3661594e+00   7.6851210e-01
   2.9482919e+01  -5.0151439e-01   4.3661594e+00   7.6851210e-01
   2.9622648e+01  -4.9303539e-01   4.3661594e+00   8.3837683e-01
   2.9762378e+01  -4.8355606e-01   4.3661594e+00   7.6851210e-01
   2.9902107e+01  -4.7321639e-01   4.3661594e+00   8.3837683e-01
   3.0041837e+01  -4.6214569e-01   4.3661594e+00   8.3837683e-01
   3.0181566e+01  -4.5043352e-01   4.3661594e+00   8.3837683e-01
   3.0321296e+01  -4.3808700e-01   4.3661594e+00   7.6851210e-01
   3.0461025e+01  -4.2508730e-01   4.3661594e+00   8.3837683e-01
   3.0600754e+01  -4.1143244e-01   4.3661594e+00   8.3837683e-01
   3.0740484e+01  -3.9712400e-01   4.3661594e+00   9.0824157e-01
   3.0880213e+01  -3.8217537e-01   4.3661594e+00   1.0479710e+00
   3.1019943e+01  -3.6664869e-01   4.3661594e+00   8.3837683e-01
   3.1159672e+01  -3.5064977e-01   4.3661594e+00   7.6851210e-01
   3.1299402e+01  -3.3424573e-01   4.3661594e+00   8.3837683e-01
   3.1439131e+01  -3.1744644e-01   4.3661594e+00   7.6851210e-01
   3.1578861e+01  -3.0028510e-01   4.3661594e+00   6.9864736e-01
   3.1718590e+01  -2.8281423e-01   4.3661594e+00   7.6851210e-01
   3.1858320e+01  -2.6508792e-01   4.3661594e+00   6.9864736e-01
   3.1998049e+01  -2.4720056e-01   4.3661594e+00   6.9864736e-01
   3.2137779e+01  -2.2931885e-01   4.3661594e+00   7.6851210e-01
   3.2277508e+01  -2.1163606e-01   4.3661594e+00   7.6851210e-01
   3.2417238e+01  -1.9432645e-01   4.3661594e+00   6.9864736e-01
   3.2556967e+01  -1.7749948e-01   4.3661594e+00   7.6851210e-01
   3.2696697e+01  -1.6121731e-01   4.3661594e+00   9.0824157e-01
   3.2836426e+01  -1.4549799e-01   4.3661594e+00   9.7810631e-01
   3.2976155e+01  -1.3036767e-01   4.3661594e+00   9.0824157e-01
   3.3115885e+01  -1.1584893e-01   4.3661594e+00   9.7810631e-01
   3.3255614e+01  -1.0194173e-01   4.3661594e+00   1.0479710e+00
   3.3395344e+01  -8.8646324e-02   4.3661594e+00   1.0479710e+00
   3.3535073e+01  -7.5950531e-02   4.3661594e+00   9.7810631e-01
   3.3674803e+01  -6.3837768e-02   4.3661594e+00   9.7810631e-01
   3.3814532e+01  -5.2323005e-02   4.3661594e+00   6.9864736e-01
   3.3954262e+01  -4.1453043e-02   4.3661594e+00   6.2878263e-01
   3.4093991e+01  -3.1249955e-02   4.3661594e+00   6.9864736e-01
   3.4233721e+01  -2.1682378e-02   4.3661594e+00   8.3837683e-01
   3.4373450e+01  -1.2692882e-02   4.3661594e+00   9.0824157e-01
   3.4513180e+01  -4.2037730e-03   4.3661594e+00   9.0824157e-01
   3.4652909e+01   3.8915645e-03   4.3661594e+00   8.3837683e-01
   3.4792639e+01   1.1681158e-02   4.3661594e+00   8.3837683e-01
   3.4932368e+01   1.9243648e-02   4.3661594e+00   5.5891789e-01
   3.5072098e+01   2.6664733e-02   4.3661594e+00   5.5891789e-01
   3.5211827e+01   3.4089053e-02   4.3661594e+00   4.1918842e-01
   3.5351557e+01   4.1729793e-02   4.3661594e+00   4.8905315e-01
   3.5491286e+01   4.9857100e-02   4.3661594e+00   5.5891789e-01
   3.5631015e+01   5.8744013e-02   4.3661594e+00   6.9864736e-01
   3.5770745e+01   6.8583850e-02   4.3661594e+00   6.9864736e-01
   3.5910474e+01   7.9520105e-02   4.3661594e+00   6.2878263e-01
   3.6050204e+01   9.1647519e-02   4.3661594e+00   6.9864736e-01
   3.6189933e+01   1.0497015e-01   4.3661594e+00   8.3837683e-01
   3.6329663e+01   1.1937284e-01   4.3661594e+00   8.3837683e-01
   3.6469392e+01   1.3466257e-01   4.3661594e+00   9.7810631e-01
   3.6609122e+01   1.5057385e-01   4.3661594e+00   8.3837683e-01
   3.6748851e+01   1.6677362e-01   4.3661594e+00   9.7810631e-01
   3.6888581e+01   1.8292221e-01   4.3661594e+00   6.9864736e-01
   3.7028310e+01   1.9873415e-01   4.3661594e+00   5.5891789e-01
   3.7168040e+01   2.1398253e-01   4.3661594e+00   5.5891789e-01
   3.7307769e+01   2.2848944e-01   4.3661594e+00   6.2878263e-01
   3.7447499e+01   2.4210969e-01   4.3661594e+00   7.6851210e-01
   3.7587228e+01   2.5469375e-01   4.3661594e+00   8.3837683e-01
   3.7726958e+01   2.6606547e-01   4.3661594e+00   8.3837683e-01
   3.7866687e+01   2.7600026e-01   4.3661594e+00   6.9864736e-01
   3.8006417e+01   2.8426770e-01   4.3661594e+00   6.9864736e-01
   3.8146146e+01   2.9065376e-01   4.3661594e+00   5.5891789e-01
   3.8285875e+01   2.9501225e-01   4.3661594e+00   4.8905315e-01
   3.8425605e+01   2.9728220e-01   4.3661594e+00   4.8905315e-01
   3.8565334e+01   2.9751339e-01   4.3661594e+00   5.5891789e-01
   3.8705064e+01   2.9586506e-01   4.3661594e+00   5.5891789e-01
   3.8844793e+01   2.9257742e-01   4.3661594e+00   6.2878263e-01
   3.8984523e+01   2.8795857e-01   4.3661594e+00   6.9864736e-01
   3.9124252e+01   2.8236526e-01   4.3661594e+00   7.6851210e-01
   3.9263982e+01   2.7620566e-01   4.3661594e+00   7.6851210e-01
   3.9403711e+01   2.6986507e-01   4.3661594e+00   7.6851210e-01
   3.9543441e+01   2.6368841e-01   4.3661594e+00   7.6851210e-01
   3.9683170e+01   2.5798405e-01   4.3661594e+00   8.3837683e-01
   3.9822900e+01   2.5302044e-01   4.3661594e+00   8.3837683e-01
   3.9962629e+01   2.4898725e-01   4.3661594e+00   9.0824157e-01
   4.0102359e+01   2.4594179e-01   4.3661594e+00   8.3837683e-01
   4.0242088e+01   2.4384683e-01   4.3661594e+00   8.3837683e-01
   4.0381818e+01   2.4266416e-01   4.3661594e+00   7.6851210e-01
   4.0521547e+01   2.4237004e-01   4.3661594e+00   8.3837683e-01
   4.0661276e+01   2.4292056e-01   4.3661594e+00   6.2878263e-01
   4.0801006e+01   2.4423775e-01   4.3661594e+00   6.9864736e-01
   4.0940735e+01   2.4627983e-01   4.3661594e+00   6.2878263e-01
   4.1080465e+01   2.4902631e-01   4.3661594e+00   4.8905315e-01
   4.1220194e+01   2.5244144e-01   4.3661594e+00   4.8905315e-01
   4.1359924e+01   2.5646548e-01   4.3661594e+00   5.5891789e-01
   4.1499653e+01   2.6100562e-01   4.3661594e+00   3.4932368e-01
   4.1639383e+01   2.6592645e-01   4.3661594e+00   1.3972947e-01
   4.1779112e+01   2.7113194e-01   4.3661594e+00   2.0959421e-01
   4.1918842e+01   2.7659073e-01   4.3661594e+00   4.1918842e-01
   4.2058571e+01   2.8226234e-01   4.3661594e+00   4.8905315e-01
   4.2198301e+01   2.8809391e-01   4.3661594e+00   5.5891789e-01
   4.2338030e+01   2.9400262e-01   4.3661594e+00   7.6851210e-01
   4.2477760e+01   2.9990039e-01   4.3661594e+00   7.6851210e-01
   4.2617489e+01   3.0572564e-01   4.3661594e+00   6.9864736e-01
   4.2757219e+01   3.1143970e-01   4.3661594e+00   4.8905315e-01
   4.2896948e+01   3.1700211e-01   4.3661594e+00   4.8905315e-01
   4.3036678e+01   3.2238830e-01   4.3661594e+00   4.8905315e-01
   4.3176407e+01   3.2759336e-01   4.3661594e+00   5.5891789e-01
   4.3316136e+01   3.3262164e-01   4.3661594e+00   5.5891789e-01
   4.3455866e+01   3.3745539e-01   4.3661594e+00   5.5891789e-01
   4.3595595e+01   3.4204465e-01   4.3661594e+00   5.5891789e-01
   4.3735325e+01   3.4630433e-01   4.3661594e+00   6.2878263e-01
   4.3875054e+01   3.5011848e-01   4.3661594e+00   6.2878263e-01
   4.4014784e+01   3.5338009e-01   4.3661594e+00   7.6851210e-01
   4.4154513e+01   3.5606645e-01   4.3661594e+00   6.9864736e-01
   4.4294243e+01   3.5830066e-01   4.3661594e+00   6.9864736e-01
   4.4433972e+01   3.6032181e-01   4.3661594e+00   6.9864736e-01
   4.4573702e+01   3.6240592e-01   4.3661594e+00   6.2878263e-01
   4.4713431e+01   3.6478704e-01   4.3661594e+00   5.5891789e-01
   4.4853161e+01   3.6762067e-01   4.3661594e+00   5.5891789e-01
   4.4992890e+01   3.7100345e-01   4.3661594e+00   6.9864736e-01
   4.5132620e+01   3.7497856e-01   4.3661594e+00   8.3837683e-01
   4.5272349e+01   3.7954769e-01   4.3661594e+00   7.6851210e-01
   4.5412079e+01   3.8471815e-01   4.3661594e+00   7.6851210e-01
   4.5551808e+01   3.9048587e-01   4.3661594e+00   7.6851210e-01
   4.5691537e+01   3.9682530e-01   4.3661594e+00   7.6851210e-01
   4.5831267e+01   4.0368586e-01   4.3661594e+00   8.3837683e-01
   4.5970996e+01   4.1099518e-01   4.3661594e+00   6.9864736e-01
   4.6110726e+01   4.1868320e-01   4.3661594e+00   6.2878263e-01
   4.6250455e+01   4.2667771e-01   4.3661594e+00   6.2878263e-01
   4.6390185e+01   4.3487149e-01   4.3661594e+00   6.2878263e-01
   4.6529914e+01   4.4311039e-01   4.3661594e+00   5.5891789e-01
   4.6669644e+01   4.5118135e-01   4.3661594e+00   8.3837683e-01
   4.6809373e+01   4.5879328e-01   4.3661594e+00   9.0824157e-01
   4.6949103e+01   4.6564282e-01   4.3661594e+00   8.3837683e-01
   4.7088832e+01   4.7150147e-01   4.3661594e+00   8.3837683e-01
   4.7228562e+01   4.7620446e-01   4.3661594e+00   6.9864736e-01
   4.7368291e+01   4.7964014e-01   4.3661594e+00   6.2878263e-01
   4.7508021e+01   4.8175418e-01   4.3661594e+00   6.2878263e-01
   4.7647750e+01   4.8257574e-01   4.3661594e+00   4.8905315e-01
   4.7787480e+01   4.8220914e-01   4.3661594e+00   6.2878263e-01
   4.7927209e+01   4.8079097e-01   4.3661594e+00   5.5891789e-01
   4.8066939e+01   4.7852562e-01   4.3661594e+00   6.2878263e-01
   4.8206668e+01   4.7565080e-01   4.3661594e+00   6.2878263e-01
   4.8346397e+01   4.7236126e-01   4.3661594e+00   6.2878263e-01
   4.8486127e+01   4.6884580e-01   4.3661594e+00   6.2878263e-01
   4.8625856e+01   4.6530335e-01   4.3661594e+00   4.8905315e-01
   4.8765586e+01   4.6194509e-01   4.3661594e+00   3.4932368e-01
   4.8905315e+01   4.5899661e-01   4.3661594e+00   4.1918842e-01
   4.9045045e+01   4.5669281e-01   4.3661594e+00   3.4932368e-01
   4.9184774e+01   4.5524438e-01   4.3661594e+00   4.8905315e-01
   4.9324504e+01   4.5480392e-01   4.3661594e+00   4.1918842e-01
   4.9464233e+01   4.5546676e-01   4.3661594e+00   4.8905315e-01
   4.9603963e+01   4.5729239e-01   4.3661594e+00   4.8905315e-01
   4.9743692e+01   4.6028292e-01   4.3661594e+00   4.8905315e-01
   4.9883422e+01   4.6437487e-01   4.3661594e+00   6.2878263e-01
   5.0023151e+01   4.6943739e-01   4.3661594e+00   6.2878263e-01
   5.0162881e+01   4.7528389e-01   4.3661594e+00   6.2878263e-01
   5.0302610e+01   4.8172548e-01   4.3661594e+00   5.5891789e-01
   5.0442340e+01   4.8858862e-01   4.3661594e+00   5.5891789e-01
   5.0582069e+01   4.9573947e-01   4.3661594e+00   6.2878263e-01
   5.0721798e+01   5.0307971e-01   4.3661594e+00   6.9864736e-01
   5.0861528e+01   5.1052111e-01   4.3661594e+00   7.6851210e-01
   5.1001257e+01   5.1799512e-01   4.3661594e+00   6.9864736e-01
   5.1140987e+01   5.2542021e-01   4.3661594e+00   6.2878263e-01
   5.1280716e+01   5.3266905e-01   4.3661594e+00   7.6851210e-01
   5.1420446e+01   5.3961345e-01   4.3661594e+00   6.9864736e-01
   5.1560175e+01   5.4621883e-01   4.3661594e+00   6.2878263e-01
   5.1699905e+01   5.5249060e-01   4.3661594e+00   5.5891789e-01
